x1,y1,z1,x2,y2,z2
9.69E+01,-2.75E+00,1.34E+01,1,1633574,1633878
9.63E+01,-4.01E+00,1.48E+01,1,1633575,1633885
9.58E+01,-3.96E+00,1.53E+01,1,1633575,1633888
9.74E+01,-2.74E+00,1.49E+01,1,1633575,1633892
9.66E+01,-3.96E+00,1.52E+01,1,1633575,1633895
9.82E+01,-4.22E+00,1.38E+01,1,1633575,1633900
9.87E+01,-4.87E+00,1.54E+01,1,1633575,1633904
9.66E+01,-2.26E+00,1.37E+01,1,1633575,1633912
9.48E+01,-2.98E+00,1.46E+01,1,1633575,1633916
9.62E+01,-4.36E+00,1.42E+01,1,1633576,1633921
9.62E+01,-2.05E+00,1.41E+01,1,1633576,1633925
9.67E+01,-2.87E+00,1.36E+01,1,1633576,1633929
9.67E+01,-2.91E+00,1.46E+01,1,1633576,1633933
9.74E+01,-2.91E+00,1.35E+01,1,1633576,1633936
9.73E+01,-3.86E+00,1.40E+01,1,1633576,1633939
9.68E+01,-2.78E+00,1.32E+01,1,1633576,1633941
9.77E+01,-3.12E+00,1.32E+01,1,1633576,1633945
9.66E+01,-3.77E+00,1.47E+01,1,1633576,1633948
9.63E+01,-4.40E+00,1.63E+01,1,1633577,1633666
9.54E+01,-3.40E+00,1.45E+01,1,1633577,1633669
9.61E+01,-2.96E+00,1.52E+01,1,1633577,1633673
9.71E+01,-4.46E+00,1.53E+01,1,1633577,1633677
9.79E+01,-3.97E+00,1.43E+01,1,1633577,1633682
9.66E+01,-3.86E+00,1.51E+01,1,1633577,1633687
9.59E+01,-2.57E+00,1.33E+01,1,1633577,1633691
9.52E+01,-2.81E+00,1.40E+01,1,1633577,1633695
9.66E+01,-3.46E+00,1.49E+01,1,1633577,1633699
9.42E+01,-3.67E+00,1.88E+01,1,1633996,1634018
9.48E+01,-5.69E+00,1.88E+01,1,1633996,1634019
9.49E+01,-3.54E+00,1.80E+01,0,1633997,1634115
9.31E+01,-2.73E+00,1.78E+01,0,1633997,1634118
9.38E+01,-4.37E+00,1.93E+01,1,1633998,1634120
9.30E+01,-5.37E+00,1.99E+01,1,1633998,1634123
9.60E+01,-2.98E+00,1.12E+01,1,1633999,1634023
9.50E+01,-4.84E+00,1.70E+01,1,1634000,1634027
9.41E+01,-4.19E+00,1.68E+01,1,1634000,1634028
9.31E+01,-5.19E+00,2.40E+01,1,1634001,1634109
9.34E+01,-5.42E+00,2.21E+01,1,1634001,1634113
9.52E+01,-6.07E+00,1.70E+01,1,1634002,1634032
9.19E+01,-4.59E+00,1.58E+01,1,1634002,1634033
9.14E+01,8.85E+00,1.23E+01,2,1634003,1634104
8.74E+01,8.44E+00,1.24E+01,2,1634003,1634107
9.40E+01,-1.96E+00,1.56E+01,1,1634004,1634099
9.26E+01,-2.01E+00,1.50E+01,1,1634004,1634102
9.48E+01,-4.34E+00,1.93E+01,1,1634005,1634037
9.52E+01,-5.37E+00,1.79E+01,0,1634006,1634094
9.32E+01,-5.02E+00,1.87E+01,0,1634006,1634095
9.36E+01,-4.07E+00,1.54E+01,0,1634007,1634041
9.38E+01,-5.73E+00,2.53E+01,1,1634008,1634090
9.50E+01,-4.15E+00,1.42E+01,1,1634009,1634045
9.17E+01,-4.47E+00,1.35E+01,1,1634009,1634049
8.27E+01,-1.34E+00,4.57E+01,0,1634010,1634085
8.17E+01,-2.78E+00,5.04E+01,0,1634010,1634088
9.35E+01,-4.99E+00,2.04E+01,0,1634011,1634050
9.35E+01,-4.27E+00,1.88E+01,0,1634011,1634054
9.58E+01,-4.30E+00,1.33E+01,1,1634012,1634080
9.57E+01,-3.06E+00,1.44E+01,1,1634012,1634083
9.46E+01,-5.05E+00,2.10E+01,1,1634014,1634075
9.25E+01,-4.25E+00,2.03E+01,1,1634014,1634079
9.29E+01,-7.28E+00,2.21E+01,1,1634015,1634060
9.31E+01,-4.07E+00,2.10E+01,1,1634015,1634064
9.25E+01,-5.67E+00,2.69E+01,1,1634016,1634071
9.18E+01,-5.74E+00,2.57E+01,1,1634016,1634073
9.24E+01,-5.98E+00,2.21E+01,1,1634017,1634066
9.36E+01,-7.24E+00,2.28E+01,1,1634017,1634069
9.26E+01,-7.47E+00,2.77E+01,0,1634124,1634169
9.34E+01,-6.58E+00,2.66E+01,0,1634124,1634170
9.42E+01,-3.77E+00,2.08E+01,1,1634125,1634172
9.37E+01,-4.62E+00,2.04E+01,1,1634125,1634176
9.42E+01,-5.20E+00,1.70E+01,1,1634126,1634177
9.50E+01,-4.39E+00,1.79E+01,1,1634126,1634178
9.24E+01,-3.84E+00,3.21E+01,0,1634127,1634182
9.15E+01,-4.70E+00,3.24E+01,0,1634127,1634184
7.37E+01,4.95E+01,-9.32E+00,3,1634128,1634187
7.51E+01,4.82E+01,-1.08E+01,3,1634128,1634188
9.45E+01,-6.19E+00,2.40E+01,0,1634129,1634192
9.25E+01,-5.12E+00,2.51E+01,0,1634129,1634196
9.26E+01,-6.04E+00,2.95E+01,0,1634130,1634197
9.15E+01,-5.00E+00,2.90E+01,0,1634130,1634201
9.60E+01,-4.43E+00,1.64E+01,1,1634131,1634202
9.63E+01,-3.74E+00,1.68E+01,1,1634131,1634206
9.56E+01,-2.95E+00,1.46E+01,1,1634132,1634207
9.42E+01,-2.33E+00,1.38E+01,1,1634132,1634211
9.55E+01,-4.83E+00,2.03E+01,0,1634133,1634212
9.54E+01,-5.16E+00,2.06E+01,0,1634133,1634216
9.38E+01,-4.36E+00,1.90E+01,1,1634134,1634217
9.50E+01,-4.90E+00,1.91E+01,1,1634134,1634221
8.97E+01,3.65E+00,3.12E+01,0,1634135,1634297
8.91E+01,4.67E+00,3.17E+01,0,1634135,1634299
9.62E+01,-7.70E+00,2.31E+01,1,1634136,1634302
9.75E+01,-6.04E+00,2.16E+01,1,1634136,1634305
8.39E+01,-2.09E+00,2.07E+01,0,1634137,1634222
8.80E+01,-2.97E+00,2.09E+01,0,1634137,1634226
9.54E+01,-1.01E+00,1.50E+01,0,1634138,1634307
9.73E+01,-1.65E+00,1.48E+01,0,1634138,1634311
9.40E+01,-2.51E+00,1.36E+01,1,1634139,1634227
9.70E+01,-3.21E+00,1.36E+01,1,1634139,1634231
9.39E+01,2.60E+00,2.19E+01,2,1634140,1634232
9.02E+01,2.69E+00,2.14E+01,2,1634140,1634233
9.33E+01,-4.42E+00,1.97E+01,1,1634141,1634237
9.44E+01,-4.97E+00,2.03E+01,1,1634141,1634239
9.58E+01,-3.99E+00,1.35E+01,1,1634142,1634242
9.54E+01,-3.05E+00,1.24E+01,1,1634142,1634245
7.27E+01,2.90E+01,5.59E+01,0,1634143,1634312
7.30E+01,3.23E+01,5.95E+01,0,1634143,1634316
9.55E+01,-5.25E+00,2.08E+01,1,1634144,1634248
9.14E+01,-4.31E+00,1.98E+01,1,1634144,1634251
6.96E+01,4.18E+01,2.11E+01,3,1634145,1634255
6.97E+01,3.99E+01,1.94E+01,3,1634145,1634258
9.42E+01,-7.25E+00,2.27E+01,1,1634146,1634260
9.60E+01,-6.58E+00,2.37E+01,1,1634146,1634261
9.46E+01,-5.09E+00,1.48E+01,1,1634147,1634319
9.52E+01,-3.47E+00,1.44E+01,1,1634147,1634321
9.58E+01,-4.43E+00,1.66E+01,1,1634148,1634322
9.73E+01,-5.90E+00,1.68E+01,1,1634148,1634326
9.75E+01,-5.64E+00,1.34E+01,1,1634149,1634327
9.60E+01,-3.07E+00,1.25E+01,1,1634149,1634331
9.44E+01,-7.73E+00,1.84E+01,1,1634150,1634262
9.59E+01,-5.59E+00,1.81E+01,1,1634150,1634266
9.64E+01,-5.28E+00,1.46E+01,1,1634151,1634332
9.70E+01,-4.91E+00,1.51E+01,1,1634151,1634336
9.52E+01,-7.24E+00,1.92E+01,1,1634152,1634267
9.50E+01,-5.40E+00,1.94E+01,1,1634152,1634271
9.53E+01,-2.63E+00,1.50E+01,1,1634153,1634337
9.71E+01,-3.10E+00,1.18E+01,1,1634154,1634272
9.74E+01,-2.51E+00,1.16E+01,1,1634154,1634276
9.66E+01,-5.59E+00,1.44E+01,0,1634155,1634341
9.74E+01,-4.61E+00,1.58E+01,0,1634155,1634345
9.57E+01,-5.66E+00,1.48E+01,1,1634156,1634279
9.42E+01,-4.85E+00,1.72E+01,1,1634156,1634281
9.55E+01,-5.02E+00,1.81E+01,1,1634157,1634282
9.62E+01,-4.44E+00,1.78E+01,1,1634157,1634286
9.69E+01,-6.42E+00,1.97E+01,1,1634158,1634346
7.54E+01,4.89E+01,-8.93E+00,3,1634159,1634350
9.73E+01,-3.25E+00,1.02E+01,1,1634160,1634351
9.75E+01,-3.63E+00,1.24E+01,1,1634160,1634355
9.41E+01,-7.24E+00,1.88E+01,1,1634161,1634287
9.40E+01,-4.69E+00,1.77E+01,1,1634161,1634290
9.65E+01,-7.74E+00,2.33E+01,1,1634162,1634359
9.46E+01,-6.63E+00,2.50E+01,1,1634162,1634361
9.75E+01,-5.05E+00,1.27E+01,1,1634163,1634364
9.72E+01,-4.97E+00,1.10E+01,1,1634163,1634368
9.52E+01,-3.52E+00,1.13E+01,1,1634164,1634292
9.57E+01,-2.53E+00,9.91E+00,1,1634164,1634296
9.76E+01,-4.66E+00,1.34E+01,1,1634165,1634369
9.65E+01,-4.95E+00,1.26E+01,1,1634165,1634373
9.78E+01,-4.31E+00,9.21E+00,1,1634166,1634376
9.63E+01,-3.48E+00,9.97E+00,1,1634166,1634378
9.54E+01,-2.13E+00,1.72E+01,0,1634379,1634425
9.58E+01,-3.68E+00,1.74E+01,0,1634379,1634426
9.59E+01,-5.73E+00,1.80E+01,1,1634380,1634427
9.55E+01,-5.47E+00,1.71E+01,1,1634380,1634431
9.58E+01,-3.92E+00,1.47E+01,1,1634381,1634435
9.67E+01,-4.51E+00,1.61E+01,1,1634381,1634436
9.61E+01,-4.86E+00,1.81E+01,1,1634382,1634440
9.45E+01,-4.71E+00,1.92E+01,1,1634382,1634441
9.72E+01,-3.79E+00,1.32E+01,1,1634383,1634445
9.76E+01,-4.28E+00,1.41E+01,1,1634383,1634448
9.52E+01,-4.77E+00,1.94E+01,1,1634384,1634480
9.31E+01,-4.11E+00,2.04E+01,1,1634384,1634484
9.63E+01,-3.51E+00,1.33E+01,1,1634385,1634485
9.51E+01,-3.44E+00,1.38E+01,1,1634385,1634488
9.66E+01,-6.60E+00,2.45E+01,1,1634386,1634451
9.50E+01,-7.22E+00,2.67E+01,1,1634386,1634454
9.57E+01,-5.57E+00,1.74E+01,1,1634387,1634490
9.65E+01,-5.20E+00,1.88E+01,1,1634387,1634494
9.44E+01,-3.58E+00,1.44E+01,1,1634388,1634495
9.62E+01,-4.67E+00,1.50E+01,1,1634388,1634499
6.39E+01,6.61E+01,-9.87E+00,3,1634389,1634500
6.09E+01,6.59E+01,-1.15E+01,3,1634389,1634504
9.34E+01,-3.11E+00,1.99E+01,1,1634390,1634505
9.41E+01,-4.69E+00,2.09E+01,1,1634390,1634507
9.62E+01,-3.53E+00,1.57E+01,1,1634391,1634510
9.46E+01,-3.42E+00,1.60E+01,1,1634391,1634513
9.58E+01,-5.65E+00,2.31E+01,1,1634392,1634456
9.57E+01,-4.01E+00,2.28E+01,1,1634392,1634459
9.49E+01,-6.40E+00,1.89E+01,0,1634393,1634460
9.49E+01,-4.11E+00,1.78E+01,0,1634393,1634464
8.55E+01,2.27E+01,4.74E+00,3,1634394,1634465
8.64E+01,2.14E+01,6.16E+00,3,1634394,1634469
9.23E+01,7.64E+00,6.44E+00,2,1634395,1634528
9.13E+01,6.98E+00,8.13E+00,2,1634395,1634531
9.45E+01,1.34E+00,1.27E+01,2,1634396,1634534
9.44E+01,1.92E+00,1.22E+01,2,1634396,1634537
9.35E+01,-1.83E+00,2.32E+01,2,1634397,1634470
9.31E+01,-2.62E+00,2.30E+01,2,1634397,1634474
9.49E+01,-5.97E+00,1.78E+01,1,1634398,1634539
9.72E+01,-6.68E+00,1.66E+01,1,1634398,1634542
9.36E+01,-3.99E+00,1.57E+01,1,1634399,1634518
9.69E+01,-4.43E+00,1.61E+01,1,1634399,2369948
9.45E+01,-7.67E-01,1.90E+01,2,1634400,1634475
9.20E+01,-3.73E-01,2.03E+01,2,1634400,1634478
9.23E+01,-5.46E+00,2.28E+01,1,1634401,1634519
9.18E+01,-6.34E+00,2.33E+01,1,1634401,1634521
9.60E+01,-5.87E+00,1.77E+01,1,1634402,1634544
9.56E+01,-4.73E+00,1.80E+01,1,1634402,1634547
9.62E+01,-5.45E+00,9.72E+00,1,1634403,1634548
9.65E+01,-3.21E+00,1.28E+01,1,1634404,1634524
9.60E+01,-4.05E+00,1.32E+01,1,1634405,1634643
9.76E+01,-4.69E+00,1.36E+01,1,1634405,1634646
9.76E+01,-4.26E+00,1.26E+01,1,1634405,1634649
9.75E+01,-5.01E+00,1.56E+01,1,1634405,1634651
9.80E+01,-6.09E+00,1.50E+01,1,1634405,1634654
9.71E+01,-5.47E+00,1.37E+01,1,1634405,1634658
9.62E+01,-4.98E+00,1.22E+01,1,1634405,1634661
9.55E+01,-5.93E+00,1.39E+01,1,1634405,1634663
9.75E+01,-3.92E+00,1.28E+01,1,1634405,1634667
9.72E+01,-4.04E+00,1.49E+01,1,1634406,1634640
9.70E+01,-3.20E+00,1.39E+01,1,1634406,1634644
9.59E+01,-3.16E+00,1.27E+01,1,1634406,1634647
9.64E+01,-2.85E+00,1.35E+01,1,1634406,1634650
9.58E+01,-3.67E+00,1.47E+01,1,1634406,1634653
9.71E+01,-3.69E+00,1.48E+01,1,1634406,1634657
9.68E+01,-4.08E+00,1.30E+01,1,1634406,1634662
9.73E+01,-3.03E+00,1.34E+01,1,1634406,1634666
9.81E+01,-3.45E+00,1.33E+01,1,1634406,1634669
9.87E+01,-5.44E+00,1.39E+01,1,1634410,1634674
9.87E+01,-5.51E+00,1.29E+01,1,1634410,1634679
9.88E+01,-5.10E+00,1.18E+01,1,1634410,1634681
9.63E+01,-4.28E+00,1.28E+01,1,1634410,1634684
9.68E+01,-3.75E+00,1.23E+01,1,1634410,1634686
9.63E+01,-2.72E+00,1.24E+01,1,1634411,1634675
9.85E+01,-3.13E+00,1.28E+01,1,1634411,1634678
9.69E+01,-3.64E+00,1.23E+01,1,1634411,1634682
9.73E+01,-2.87E+00,1.33E+01,1,1634411,1634685
9.60E+01,-2.26E+00,1.28E+01,1,1634411,1634688
9.52E+01,-2.79E+00,1.28E+01,1,1634411,1634692
9.72E+01,-5.70E+00,1.72E+01,1,1634412,1634656
9.84E+01,-4.14E+00,1.56E+01,1,1634412,1634660
9.79E+01,-5.18E+00,1.33E+01,1,1634412,1634664
9.81E+01,-5.16E+00,1.48E+01,1,1634412,1634668
9.86E+01,-3.89E+00,1.44E+01,1,1634412,1634672
9.64E+01,-4.13E+00,1.55E+01,1,1634412,1634676
9.71E+01,-4.03E+00,1.32E+01,1,1634413,1634665
9.73E+01,-4.54E+00,1.51E+01,1,1634413,1634670
9.87E+01,-5.31E+00,1.31E+01,1,1634413,1634673
9.76E+01,-5.72E+00,1.36E+01,1,1634413,1634677
9.84E+01,-5.26E+00,1.45E+01,1,1634413,1634680
9.74E+01,-4.53E+00,1.33E+01,1,1634413,1634683
9.79E+01,-4.56E+00,1.19E+01,1,1634414,1634579
9.81E+01,-4.93E+00,1.23E+01,1,1634414,1634582
9.90E+01,-6.33E+00,1.23E+01,1,1634414,1634586
9.78E+01,-4.59E+00,1.13E+01,1,1634414,1634588
9.67E+01,-4.54E+00,1.14E+01,1,1634414,1634589
9.87E+01,-4.91E+00,1.09E+01,1,1634414,2366396
9.58E+01,-5.29E+00,1.41E+01,1,1634415,1634690
9.75E+01,-4.47E+00,1.27E+01,1,1634415,1634693
9.74E+01,-5.18E+00,1.29E+01,1,1634415,1634697
9.72E+01,-4.75E+00,1.35E+01,1,1634415,1634700
9.83E+01,-5.66E+00,1.25E+01,1,1634415,1634703
9.65E+01,-4.06E+00,1.31E+01,1,1634415,1634707
9.72E+01,-2.36E+00,1.27E+01,1,1634416,1634704
9.84E+01,-2.56E+00,1.46E+01,1,1634416,1634708
9.69E+01,-2.35E+00,1.26E+01,1,1634416,1634710
9.70E+01,-4.51E+00,1.35E+01,1,1634416,1634714
9.83E+01,-3.02E+00,1.25E+01,1,1634416,1634718
9.85E+01,-5.41E+00,1.54E+01,1,1634417,1634687
9.80E+01,-5.63E+00,1.64E+01,1,1634417,1634691
9.78E+01,-4.38E+00,1.38E+01,1,1634417,1634695
9.69E+01,-4.68E+00,1.57E+01,1,1634417,1634698
9.61E+01,-4.04E+00,1.46E+01,1,1634417,1634702
9.88E+01,-3.99E+00,1.74E+01,1,1634417,1634706
9.82E+01,-4.26E+00,1.34E+01,1,1634418,1634689
9.73E+01,-5.01E+00,1.48E+01,1,1634418,1634694
9.76E+01,-5.54E+00,1.39E+01,1,1634418,1634699
9.75E+01,-5.40E+00,1.41E+01,1,1634418,1634701
9.72E+01,-5.13E+00,1.47E+01,1,1634418,1634705
9.67E+01,-4.26E+00,1.37E+01,1,1634418,1634709
9.75E+01,-5.07E+00,1.28E+01,1,1634419,1634590
9.79E+01,-4.39E+00,1.17E+01,1,1634419,1634594
9.78E+01,-5.44E+00,1.09E+01,1,1634419,1634596
9.85E+01,-6.16E+00,1.23E+01,1,1634419,1634598
9.69E+01,-3.57E+00,1.01E+01,1,1634419,1634601
9.91E+01,-4.93E+00,1.21E+01,1,1634419,1634604
9.82E+01,-5.10E+00,1.41E+01,1,1634420,1634713
9.75E+01,-4.47E+00,1.22E+01,1,1634420,1634716
9.65E+01,-5.24E+00,1.31E+01,1,1634420,1634719
9.89E+01,-5.13E+00,1.17E+01,1,1634420,1634723
9.80E+01,-5.61E+00,1.24E+01,1,1634420,1634726
9.92E+01,-5.43E+00,1.29E+01,1,1634420,1634730
9.65E+01,-2.53E+00,1.34E+01,1,1634421,1634722
9.60E+01,-2.45E+00,1.34E+01,1,1634421,1634727
9.47E+01,-3.43E+00,1.25E+01,1,1634421,1634731
9.70E+01,-3.18E+00,1.29E+01,1,1634421,1634734
9.66E+01,-2.24E+00,1.38E+01,1,1634421,1634735
1.00E+02,-2.63E+00,1.21E+01,1,1634421,1634736
9.69E+01,-4.12E+00,1.48E+01,1,1634422,1634711
9.68E+01,-4.56E+00,1.71E+01,1,1634422,1634715
9.89E+01,-4.93E+00,1.42E+01,1,1634422,1634721
9.91E+01,-5.30E+00,1.49E+01,1,1634422,1634725
9.86E+01,-3.99E+00,1.50E+01,1,1634422,1634729
9.82E+01,-4.10E+00,1.46E+01,1,1634422,1634733
9.78E+01,-5.11E+00,1.37E+01,1,1634423,1634712
9.73E+01,-5.04E+00,1.46E+01,1,1634423,1634717
9.68E+01,-6.16E+00,1.44E+01,1,1634423,1634720
9.84E+01,-4.74E+00,1.31E+01,1,1634423,1634724
9.62E+01,-4.16E+00,1.32E+01,1,1634423,1634728
9.81E+01,-4.54E+00,1.41E+01,1,1634423,1634732
9.80E+01,-4.58E+00,1.21E+01,1,1634424,1634605
9.66E+01,-4.67E+00,1.18E+01,1,1634424,1634606
9.71E+01,-4.52E+00,1.23E+01,1,1634424,1634610
9.82E+01,-5.39E+00,1.26E+01,1,1634424,1634613
9.73E+01,-4.79E+00,1.10E+01,1,1634424,1634615
9.64E+01,-5.10E+00,1.12E+01,1,1634424,1634619
9.43E+01,-6.89E+00,2.54E+01,1,1634737,1756322
9.43E+01,-8.60E+00,2.59E+01,1,1634737,1761399
9.64E+01,-6.17E+00,2.10E+01,1,1634738,1768074
9.70E+01,-4.83E+00,1.45E+01,1,1634739,1776068
9.80E+01,-4.96E+00,1.31E+01,1,1634739,1781524
9.61E+01,-5.13E+00,1.56E+01,1,1634740,1786977
9.49E+01,-3.79E+00,1.67E+01,1,1634740,1792180
9.77E+01,-4.29E+00,1.11E+01,1,1634741,1903000
9.77E+01,-4.64E+00,1.06E+01,1,1634741,1903379
9.74E+01,-6.25E+00,1.14E+01,1,1634742,1903758
9.86E+01,-5.31E+00,1.19E+01,1,1634742,1904136
9.84E+01,-5.96E+00,1.34E+01,1,1634743,1904514
9.83E+01,-3.55E+00,1.18E+01,1,1634744,1904893
9.70E+01,-3.53E+00,1.17E+01,1,1634744,1905273
9.85E+01,-5.80E+00,1.27E+01,1,1634745,1905651
9.54E+01,-1.26E+01,4.01E+01,1,1634746,1797792
9.53E+01,-1.10E+01,4.06E+01,1,1634746,1803248
9.41E+01,1.94E+00,1.36E+01,1,1634747,1808325
9.22E+01,2.68E+00,1.39E+01,1,1634747,1813687
9.94E+01,-3.97E+00,8.61E+00,1,1634748,1906030
9.90E+01,-4.24E+00,8.13E+00,1,1634748,1906410
7.92E+01,3.93E+01,-1.10E+01,3,1634749,1906787
9.78E+01,-6.45E+00,1.46E+01,1,1634750,1907167
6.73E+01,6.69E+01,-1.68E+01,2,1634751,1907547
6.73E+01,6.33E+01,-1.78E+01,2,1634751,1907927
9.57E+01,-3.78E+00,1.45E+01,1,1634752,1825534
9.74E+01,-4.71E+00,1.44E+01,1,1634752,1831082
9.61E+01,-5.58E+00,2.21E+01,1,1634753,1837287
9.60E+01,-6.54E+00,2.21E+01,1,1634753,1843213
9.82E+01,-5.33E+00,1.20E+01,1,1634754,1908305
9.90E+01,-4.16E+00,1.09E+01,1,1634754,1908684
9.80E+01,-9.48E+00,2.11E+01,1,1634755,1909062
9.73E+01,-7.95E+00,2.21E+01,1,1634755,1909441
9.74E+01,-6.23E+00,1.92E+01,1,1634756,1848667
9.63E+01,-4.99E+00,2.00E+01,1,1634756,1854592
9.68E+01,-5.32E+00,1.79E+01,1,1634757,1860364
6.17E+01,7.06E+01,-1.94E+01,3,1635510,1895040
9.76E+01,-5.70E+00,1.67E+01,1,1635511,1895420
9.57E+01,-6.11E+00,1.88E+01,1,1635512,1895800
9.62E+01,-6.69E+00,1.81E+01,1,1635512,1896180
9.73E+01,-4.07E+00,9.44E+00,1,1635513,1896557
9.72E+01,-5.07E+00,1.01E+01,1,1635513,1896937
9.81E+01,-3.46E+00,1.01E+01,1,1635514,1897314
9.72E+01,-3.05E+00,9.80E+00,1,1635514,1897694
9.80E+01,-5.24E+00,1.02E+01,1,1635515,1898071
9.69E+01,-4.18E+00,9.91E+00,1,1635515,1898451
9.66E+01,-6.96E+00,1.83E+01,1,1635516,1898828
9.28E+01,-3.82E+00,1.53E+01,1,1635517,1883831
9.78E+01,-3.77E+00,8.44E+00,1,1635518,1899208
9.58E+01,-5.09E+00,8.61E+00,1,1635518,1899588
9.54E+01,-4.66E+00,1.47E+01,1,1635519,1899965
9.53E+01,-4.97E+00,1.47E+01,1,1635519,1900344
9.84E+01,-4.06E+00,9.30E+00,1,1635520,1900722
9.56E+01,-5.34E+00,1.61E+01,1,1635521,1891355
9.73E+01,-3.90E+00,1.67E+01,1,1635521,1892014
9.56E+01,-4.64E+00,1.54E+01,1,1635522,1901102
9.58E+01,-4.76E+00,1.67E+01,1,1635523,1901482
9.47E+01,-6.76E+00,2.40E+01,1,1635524,1892394
9.53E+01,-7.00E+00,2.41E+01,1,1635524,1892774
9.63E+01,-2.17E+00,1.22E+01,1,1635525,1893151
9.66E+01,-4.02E+00,1.24E+01,1,1635525,1893531
6.17E+01,6.91E+01,-1.37E+01,3,1635526,1901862
6.11E+01,6.92E+01,-1.26E+01,3,1635526,1902242
9.53E+01,-7.46E-01,1.58E+01,1,1635527,1902620
9.33E+01,-5.20E+00,1.96E+01,1,1635528,1894285
9.58E+01,-3.80E+00,1.37E+01,1,1909818,1914364
9.64E+01,-5.26E+00,1.40E+01,1,1909818,1915496
9.71E+01,-3.77E+00,1.17E+01,1,1909818,1917380
9.82E+01,-4.16E+00,1.09E+01,1,1909818,1918889
9.95E+01,-5.00E+00,1.19E+01,1,1909818,1920397
9.83E+01,-4.91E+00,1.24E+01,1,1909818,1922282
9.62E+01,-4.33E+00,1.30E+01,1,1909818,1923414
9.65E+01,-4.70E+00,1.36E+01,1,1909818,1926430
9.52E+01,-6.15E+00,1.83E+01,1,1909821,1909834
9.68E+01,-5.78E+00,1.82E+01,1,1909821,1910211
9.67E+01,-4.86E+00,1.65E+01,1,1909821,1910588
9.56E+01,-5.08E+00,1.71E+01,1,1909821,1910965
9.76E+01,-5.31E+00,1.73E+01,1,1909821,1911345
9.62E+01,-4.48E+00,1.63E+01,1,1909821,1911723
9.66E+01,-5.53E+00,1.66E+01,1,1909821,1912101
9.72E+01,-6.80E+00,1.81E+01,1,1909821,1912478
9.65E+01,-7.32E+00,1.71E+01,1,1909821,1912855
9.77E+01,-4.88E+00,1.22E+01,1,1909823,1928314
9.63E+01,-5.76E+00,1.43E+01,1,1909823,1930198
9.65E+01,-4.58E+00,1.29E+01,1,1909823,1931707
9.68E+01,-5.59E+00,1.30E+01,1,1909823,1933216
9.72E+01,-5.99E+00,1.29E+01,1,1909823,1935099
9.86E+01,-5.80E+00,1.24E+01,1,1909823,1936230
9.58E+01,-4.14E+00,1.27E+01,1,1909823,1937361
9.67E+01,-4.08E+00,1.33E+01,1,1909823,1938492
9.65E+01,-4.19E+00,1.24E+01,1,1909823,1939529
9.63E+01,-5.44E+00,1.67E+01,1,1909826,1913232
9.62E+01,-4.89E+00,1.62E+01,1,1909826,1913610
9.47E+01,-5.45E+00,1.72E+01,1,1909826,1913987
9.59E+01,-5.87E+00,1.68E+01,1,1909826,1914365
9.74E+01,-4.70E+00,1.75E+01,1,1909826,1915118
9.61E+01,-6.06E+00,1.67E+01,1,1909826,1915873
9.64E+01,-4.88E+00,1.76E+01,1,1909826,1917758
9.56E+01,-4.26E+00,1.65E+01,1,1909826,1919643
9.48E+01,-5.29E+00,1.77E+01,1,1909826,1921151
9.65E+01,-4.84E+00,1.36E+01,1,1943299,1950879
9.55E+01,-5.05E+00,1.41E+01,1,1943299,1952295
9.52E+01,-6.02E+00,1.43E+01,1,1943299,1953426
9.80E+01,-4.88E+00,1.32E+01,1,1943299,1956063
9.81E+01,-5.61E+00,1.23E+01,1,1943299,1957007
9.74E+01,-6.36E+00,1.40E+01,1,1943299,1958703
9.55E+01,-4.36E+00,1.69E+01,1,1943300,1947857
9.67E+01,-4.57E+00,1.69E+01,1,1943300,1948236
9.41E+01,-5.39E+00,1.63E+01,1,1943300,1948615
9.69E+01,-5.44E+00,1.60E+01,1,1943300,1948994
9.58E+01,-3.96E+00,1.58E+01,1,1943300,1949371
9.54E+01,-3.71E+00,1.54E+01,1,1943300,1950502
9.76E+01,-5.64E+00,1.60E+01,1,1943301,1943309
9.71E+01,-7.42E+00,1.72E+01,1,1943301,1943689
9.63E+01,-5.76E+00,1.78E+01,1,1943301,1944066
9.72E+01,-6.42E+00,1.87E+01,1,1943301,1944446
9.70E+01,-5.14E+00,1.71E+01,1,1943301,1944823
9.49E+01,-5.86E+00,1.78E+01,1,1943301,1945203
9.64E+01,-1.78E+00,1.31E+01,1,1943302,1949748
9.74E+01,-1.48E+00,1.24E+01,1,1943302,1950880
9.57E+01,-2.71E+00,1.27E+01,1,1943302,1952011
9.78E+01,-2.55E+00,1.29E+01,1,1943302,1953427
9.57E+01,-2.18E+00,1.29E+01,1,1943302,1955124
9.62E+01,-3.11E+00,1.36E+01,1,1943302,1956066
9.68E+01,-4.05E+00,1.09E+01,1,1943303,1949749
9.82E+01,-3.75E+00,1.08E+01,1,1943303,1950881
9.76E+01,-4.85E+00,1.08E+01,1,1943303,1952200
9.58E+01,-3.29E+00,9.87E+00,1,1943303,1953425
9.59E+01,-3.34E+00,8.56E+00,1,1943303,1954933
9.65E+01,-4.21E+00,1.13E+01,1,1943303,1956065
9.68E+01,-5.71E+00,1.36E+01,1,1943304,1960493
9.71E+01,-5.21E+00,1.36E+01,1,1943304,1961626
9.70E+01,-5.57E+00,1.30E+01,1,1943304,1963415
